technical_name (use with ::give),display_name,cert_of,source_file
cert_bronze_mace,,bronze_mace,scripts/_unpack/377/all.obj
cert_bronze_med_helm,,bronze_med_helm,scripts/_unpack/377/all.obj
cert_bronze_pickaxe,,bronze_pickaxe,scripts/_unpack/377/all.obj
cert_bronze_platebody,,bronze_platebody,scripts/_unpack/377/all.obj
cert_bronze_platelegs,,bronze_platelegs,scripts/_unpack/377/all.obj
cert_bronze_plateskirt,,bronze_plateskirt,scripts/_unpack/377/all.obj
cert_bronze_scimitar,,bronze_scimitar,scripts/_unpack/377/all.obj
cert_bronze_spear,,bronze_spear,scripts/_unpack/377/all.obj
cert_bronze_spear_p,,bronze_spear_p,scripts/_unpack/377/all.obj
cert_bronze_sq_shield,,bronze_sq_shield,scripts/_unpack/377/all.obj
cert_bronze_sword,,bronze_sword,scripts/_unpack/377/all.obj
cert_bronze_warhammer,,bronze_warhammer,scripts/_unpack/377/all.obj
cert_bronzecraftwire,,bronzecraftwire,scripts/_unpack/377/all.obj
cert_broodoo_combatshield,,broodoo_combatshield,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_1,,broodoo_combatshield_1,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_10,,broodoo_combatshield_10,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_2,,broodoo_combatshield_2,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_3,,broodoo_combatshield_3,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_4,,broodoo_combatshield_4,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_5,,broodoo_combatshield_5,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_6,,broodoo_combatshield_6,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_7,,broodoo_combatshield_7,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_8,,broodoo_combatshield_8,scripts/_unpack/377/all.obj
cert_broodoo_combatshield_9,,broodoo_combatshield_9,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield,,broodoo_diseaseshield,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_1,,broodoo_diseaseshield_1,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_10,,broodoo_diseaseshield_10,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_2,,broodoo_diseaseshield_2,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_3,,broodoo_diseaseshield_3,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_4,,broodoo_diseaseshield_4,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_5,,broodoo_diseaseshield_5,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_6,,broodoo_diseaseshield_6,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_7,,broodoo_diseaseshield_7,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_8,,broodoo_diseaseshield_8,scripts/_unpack/377/all.obj
cert_broodoo_diseaseshield_9,,broodoo_diseaseshield_9,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield,,broodoo_poisonshield,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_1,,broodoo_poisonshield_1,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_10,,broodoo_poisonshield_10,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_2,,broodoo_poisonshield_2,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_3,,broodoo_poisonshield_3,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_4,,broodoo_poisonshield_4,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_5,,broodoo_poisonshield_5,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_6,,broodoo_poisonshield_6,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_7,,broodoo_poisonshield_7,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_8,,broodoo_poisonshield_8,scripts/_unpack/377/all.obj
cert_broodoo_poisonshield_9,,broodoo_poisonshield_9,scripts/_unpack/377/all.obj
cert_broodoomask_combat,,broodoomask_combat,scripts/_unpack/377/all.obj
cert_broodoomask_disease,,broodoomask_disease,scripts/_unpack/377/all.obj
cert_broodoomask_poison,,broodoomask_poison,scripts/_unpack/377/all.obj
cert_brown_apron,,brown_apron,scripts/_unpack/377/all.obj
cert_bucket_bailing,,bucket_bailing,scripts/_unpack/377/all.obj
cert_bucket_bailingfull,,bucket_bailingfull,scripts/_unpack/377/all.obj
cert_bucket_compost,,bucket_compost,scripts/_unpack/377/all.obj
cert_bucket_empty,,bucket_empty,scripts/_unpack/377/all.obj
cert_bucket_milk,,bucket_milk,scripts/_unpack/377/all.obj
cert_bucket_sand,,bucket_sand,scripts/_unpack/377/all.obj
cert_bucket_supercompost,,bucket_supercompost,scripts/_unpack/377/all.obj
cert_bucket_water,,bucket_water,scripts/_unpack/377/all.obj
cert_bucket_wax,,bucket_wax,scripts/_unpack/377/all.obj
cert_bullseye_lantern_empty,,bullseye_lantern_empty,scripts/_unpack/377/all.obj
cert_bullseye_lantern_lens,,bullseye_lantern_lens,scripts/_unpack/377/all.obj
cert_bullseye_lantern_nolens,,bullseye_lantern_nolens,scripts/_unpack/377/all.obj
cert_bullseye_lantern_unlit,,bullseye_lantern_unlit,scripts/_unpack/377/all.obj
cert_burgh_generalstore_crate,,burgh_generalstore_crate,scripts/_unpack/377/all.obj
cert_burgh_guthix_balance_1,,burgh_guthix_balance_1,scripts/_unpack/377/all.obj
cert_burgh_guthix_balance_2,,burgh_guthix_balance_2,scripts/_unpack/377/all.obj
cert_burgh_guthix_balance_3,,burgh_guthix_balance_3,scripts/_unpack/377/all.obj
cert_burgh_guthix_balance_4,,burgh_guthix_balance_4,scripts/_unpack/377/all.obj
cert_burgh_rubble_bucket_1,,burgh_rubble_bucket_1,scripts/_unpack/377/all.obj
cert_burgh_rubble_bucket_2,,burgh_rubble_bucket_2,scripts/_unpack/377/all.obj
cert_burgh_rubble_bucket_3,,burgh_rubble_bucket_3,scripts/_unpack/377/all.obj
cert_burgh_unfinished_guthix_balance_1,,burgh_unfinished_guthix_balance_1,scripts/_unpack/377/all.obj
cert_burgh_unfinished_guthix_balance_2,,burgh_unfinished_guthix_balance_2,scripts/_unpack/377/all.obj
cert_burgh_unfinished_guthix_balance_3,,burgh_unfinished_guthix_balance_3,scripts/_unpack/377/all.obj
cert_burgh_unfinished_guthix_balance_4,,burgh_unfinished_guthix_balance_4,scripts/_unpack/377/all.obj
cert_burnt_batta,,burnt_batta,scripts/_unpack/377/all.obj
cert_burnt_bread,,burnt_bread,scripts/_unpack/377/all.obj
cert_burnt_cake,,burnt_cake,scripts/_unpack/377/all.obj
cert_burnt_cave_eel,,burnt_cave_eel,scripts/_unpack/377/all.obj
cert_burnt_chicken,,burnt_chicken,scripts/_unpack/377/all.obj
cert_burnt_crunchies,,burnt_crunchies,scripts/_unpack/377/all.obj
cert_burnt_curry,,burnt_curry,scripts/_unpack/377/all.obj
cert_burnt_eel,,burnt_eel,scripts/_unpack/377/all.obj
cert_burnt_gnomebowl,,burnt_gnomebowl,scripts/_unpack/377/all.obj
cert_burnt_lobster,,burnt_lobster,scripts/_unpack/377/all.obj
cert_burnt_mantaray,,burnt_mantaray,scripts/_unpack/377/all.obj
cert_burnt_meat,,burnt_meat,scripts/_unpack/377/all.obj
cert_burnt_monkfish,,burnt_monkfish,scripts/_unpack/377/all.obj
cert_burnt_oomlie,,burnt_oomlie,scripts/_unpack/377/all.obj
cert_burnt_pie,,burnt_pie,scripts/_unpack/377/all.obj
cert_burnt_pitta_bread,,burnt_pitta_bread,scripts/_unpack/377/all.obj
cert_burnt_pizza,,burnt_pizza,scripts/_unpack/377/all.obj
cert_burnt_seaturtle,,burnt_seaturtle,scripts/_unpack/377/all.obj
cert_burnt_shark,,burnt_shark,scripts/_unpack/377/all.obj
cert_burnt_shrimp,,burnt_shrimp,scripts/_unpack/377/all.obj
cert_burnt_snail,,burnt_snail,scripts/_unpack/377/all.obj
cert_burnt_stew,,burnt_stew,scripts/_unpack/377/all.obj
cert_burnt_swordfish,,burnt_swordfish,scripts/_unpack/377/all.obj
cert_burnt_uw_oomlie,,burnt_uw_oomlie,scripts/_unpack/377/all.obj
cert_burntfish1,,burntfish1,scripts/_unpack/377/all.obj
cert_burntfish2,,burntfish2,scripts/_unpack/377/all.obj
cert_burntfish3,,burntfish3,scripts/_unpack/377/all.obj
cert_burntfish4,,burntfish4,scripts/_unpack/377/all.obj
cert_burntfish5,,burntfish5,scripts/_unpack/377/all.obj
cert_cabbage,,cabbage,scripts/_unpack/377/all.obj
cert_cactus_potato,,cactus_potato,scripts/_unpack/377/all.obj
cert_cactus_spine,,cactus_spine,scripts/_unpack/377/all.obj
cert_cadantine,,cadantine,scripts/_unpack/377/all.obj
cert_cadantinevial,,cadantinevial,scripts/_unpack/377/all.obj
cert_cadavaberries,,cadavaberries,scripts/_unpack/377/all.obj
cert_cake,,cake,scripts/_unpack/377/all.obj
cert_cake_slice,,cake_slice,scripts/_unpack/377/all.obj
cert_cake_tin,,cake_tin,scripts/_unpack/377/all.obj
cert_calquat_fruit,,calquat_fruit,scripts/_unpack/377/all.obj
cert_calquat_fruit_keg_empty,,calquat_fruit_keg_empty,scripts/_unpack/377/all.obj
cert_candle_lantern_black_unlit,,candle_lantern_black_unlit,scripts/_unpack/377/all.obj
cert_candle_lantern_empty,,candle_lantern_empty,scripts/_unpack/377/all.obj
cert_candle_lantern_unlit,,candle_lantern_unlit,scripts/_unpack/377/all.obj
cert_canoeing_paddle,,canoeing_paddle,scripts/_unpack/377/all.obj
cert_casket,,casket,scripts/_unpack/377/all.obj
cert_castlewars_bandages,,castlewars_bandages,scripts/minigames/game_castlewars/configs/castlewars.obj
cert_castlewars_barricade,,castlewars_barricade,scripts/minigames/game_castlewars/configs/castlewars.obj
cert_castlewars_catapult_rock,,castlewars_catapult_rock,scripts/minigames/game_castlewars/configs/castlewars.obj
cert_castlewars_climbing_rope,,castlewars_climbing_rope,scripts/minigames/game_castlewars/configs/castlewars.obj
cert_castlewars_explosives_potion,,castlewars_explosives_potion,scripts/minigames/game_castlewars/configs/castlewars.obj
cert_castlewars_saradomin_banner,,castlewars_saradomin_banner,scripts/minigames/game_castlewars/configs/castlewars.obj
cert_castlewars_toolkit,,castlewars_toolkit,scripts/minigames/game_castlewars/configs/castlewars.obj
cert_castlewars_zamorak_banner,,castlewars_zamorak_banner,scripts/minigames/game_castlewars/configs/castlewars.obj
cert_cavalier_black,,cavalier_black,scripts/_unpack/377/all.obj
cert_cavalier_brown,,cavalier_brown,scripts/_unpack/377/all.obj
cert_cavalier_dark,,cavalier_dark,scripts/_unpack/377/all.obj
cert_cave_eel,,cave_eel,scripts/_unpack/377/all.obj
cert_cave_goblin_bone_club,,cave_goblin_bone_club,scripts/_unpack/377/all.obj
cert_cave_goblin_bone_spear,,cave_goblin_bone_spear,scripts/_unpack/377/all.obj
cert_cave_goblin_mining_helmet_unlit,,cave_goblin_mining_helmet_unlit,scripts/_unpack/377/all.obj
cert_chaos_talisman,,chaos_talisman,scripts/skill_runecraft/configs/runecraft.obj
cert_charcoal,,charcoal,scripts/_unpack/377/all.obj
cert_cheese,,cheese,scripts/_unpack/377/all.obj
cert_chefs_delight,,chefs_delight,scripts/_unpack/377/all.obj
cert_chefs_hat,,chefs_hat,scripts/_unpack/377/all.obj
cert_chickenquest_cornflour,,chickenquest_cornflour,scripts/_unpack/377/all.obj
cert_chickenquest_pot_cornflour,,chickenquest_pot_cornflour,scripts/_unpack/377/all.obj
cert_chisel,,chisel,scripts/_unpack/377/all.obj
cert_chocchip_crunchies,,chocchip_crunchies,scripts/_unpack/377/all.obj
cert_chocolate_bar,,chocolate_bar,scripts/_unpack/377/all.obj
cert_chocolate_bomb,,chocolate_bomb,scripts/_unpack/377/all.obj
cert_chocolate_cake,,chocolate_cake,scripts/_unpack/377/all.obj
cert_chocolate_dust,,chocolate_dust,scripts/_unpack/377/all.obj
cert_chocolate_saturday,,chocolate_saturday,scripts/_unpack/377/all.obj
cert_chocolate_slice,,chocolate_slice,scripts/_unpack/377/all.obj
cert_chompy_bird_obj,Whoopsie,,scripts/_unpack/377/all.obj
cert_chompy_burned,,chompy_burned,scripts/_unpack/377/all.obj
cert_chompy_cooked,,chompy_cooked,scripts/_unpack/377/all.obj
cert_christmas_cracker,,christmas_cracker,scripts/_unpack/377/all.obj
cert_cider,,cider,scripts/_unpack/377/all.obj
cert_clay,,clay,scripts/_unpack/377/all.obj
cert_coal,,coal,scripts/_unpack/377/all.obj
cert_cocktail_glass_empty,,cocktail_glass_empty,scripts/_unpack/377/all.obj
cert_cocktail_guide,,cocktail_guide,scripts/_unpack/377/all.obj
cert_coconut,,coconut,scripts/_unpack/377/all.obj
cert_coconut_half,,coconut_half,scripts/_unpack/377/all.obj
cert_coconut_shell,,coconut_shell,scripts/_unpack/377/all.obj
cert_cod,,cod,scripts/_unpack/377/all.obj
cert_coif,,coif,scripts/_unpack/377/all.obj
cert_cooked_chicken,,cooked_chicken,scripts/_unpack/377/all.obj
cert_cooked_chicken_undead,,cooked_chicken_undead,scripts/_unpack/377/all.obj
cert_cooked_chompy,,cooked_chompy,scripts/_unpack/377/all.obj
cert_cooked_meat,,cooked_meat,scripts/_unpack/377/all.obj
cert_cooked_meat_undead,,cooked_meat_undead,scripts/_unpack/377/all.obj
cert_cooked_oomlie,,cooked_oomlie,scripts/_unpack/377/all.obj
cert_cooked_rabbit,,cooked_rabbit,scripts/_unpack/377/all.obj
cert_cooked_ugthanki_meat,,cooked_ugthanki_meat,scripts/_unpack/377/all.obj
cert_cooking_apple,,cooking_apple,scripts/_unpack/377/all.obj
cert_cooking_pot,,cooking_pot,scripts/_unpack/377/all.obj
cert_copper_ore,,copper_ore,scripts/_unpack/377/all.obj
cert_cosmic_talisman,,cosmic_talisman,scripts/skill_runecraft/configs/runecraft.obj
cert_cow_hide,,cow_hide,scripts/_unpack/377/all.obj
cert_crossbow,,crossbow,scripts/_unpack/377/all.obj
cert_crushed_bird_nest,,crushed_bird_nest,scripts/_unpack/377/all.obj
cert_crushed_gemstone,,crushed_gemstone,scripts/_unpack/377/all.obj
cert_crystal_key,,crystal_key,scripts/_unpack/377/all.obj
cert_crystal_seed_old,,crystal_seed_old,scripts/_unpack/377/all.obj
cert_cup_empty,,cup_empty,scripts/_unpack/377/all.obj
cert_cup_guthix_rest_1,,cup_guthix_rest_1,scripts/_unpack/377/all.obj
cert_cup_guthix_rest_2,,cup_guthix_rest_2,scripts/_unpack/377/all.obj
cert_cup_guthix_rest_3,,cup_guthix_rest_3,scripts/_unpack/377/all.obj
cert_cup_guthix_rest_4,,cup_guthix_rest_4,scripts/_unpack/377/all.obj
cert_cup_hot_water,,cup_hot_water,scripts/_unpack/377/all.obj
cert_cup_of_tea,,cup_of_tea,scripts/_unpack/377/all.obj
cert_cup_water,,cup_water,scripts/_unpack/377/all.obj
cert_curry,,curry,scripts/_unpack/377/all.obj
cert_curry_leaf,,curry_leaf,scripts/_unpack/377/all.obj
cert_dagannoth_king_bones,,dagannoth_king_bones,scripts/_unpack/377/all.obj
cert_daganoth_cave_magic_shortbow,,daganoth_cave_magic_shortbow,scripts/_unpack/377/all.obj
cert_dagganoth_hide,,dagganoth_hide,scripts/_unpack/377/all.obj
cert_dagganoth_mage_body,,dagganoth_mage_body,scripts/_unpack/377/all.obj
cert_dagganoth_mage_body_part,,dagganoth_mage_body_part,scripts/_unpack/377/all.obj
cert_dagganoth_mage_feet,,dagganoth_mage_feet,scripts/_unpack/377/all.obj
cert_dagganoth_mage_gloves,,dagganoth_mage_gloves,scripts/_unpack/377/all.obj
cert_dagganoth_mage_head_part,,dagganoth_mage_head_part,scripts/_unpack/377/all.obj
cert_dagganoth_mage_helm,,dagganoth_mage_helm,scripts/_unpack/377/all.obj
cert_dagganoth_mage_leg_part,,dagganoth_mage_leg_part,scripts/_unpack/377/all.obj
cert_dagganoth_mage_legs,,dagganoth_mage_legs,scripts/_unpack/377/all.obj
cert_dagganoth_melee_body,,dagganoth_melee_body,scripts/_unpack/377/all.obj
cert_dagganoth_melee_body_part,,dagganoth_melee_body_part,scripts/_unpack/377/all.obj
cert_dagganoth_melee_feet,,dagganoth_melee_feet,scripts/_unpack/377/all.obj
cert_dagganoth_melee_gloves,,dagganoth_melee_gloves,scripts/_unpack/377/all.obj
cert_dagganoth_melee_head_part,,dagganoth_melee_head_part,scripts/_unpack/377/all.obj
cert_dagganoth_melee_helm,,dagganoth_melee_helm,scripts/_unpack/377/all.obj
cert_dagganoth_melee_leg_part,,dagganoth_melee_leg_part,scripts/_unpack/377/all.obj
cert_dagganoth_melee_legs,,dagganoth_melee_legs,scripts/_unpack/377/all.obj
cert_dagganoth_range_body_part,,dagganoth_range_body_part,scripts/_unpack/377/all.obj
cert_dagganoth_range_feet,,dagganoth_range_feet,scripts/_unpack/377/all.obj
cert_dagganoth_range_gloves,,dagganoth_range_gloves,scripts/_unpack/377/all.obj
cert_dagganoth_range_head_part,,dagganoth_range_head_part,scripts/_unpack/377/all.obj
cert_dagganoth_range_leg_part,,dagganoth_range_leg_part,scripts/_unpack/377/all.obj
cert_dagganoth_ranged_body,,dagganoth_ranged_body,scripts/_unpack/377/all.obj
cert_dagganoth_ranged_helm,,dagganoth_ranged_helm,scripts/_unpack/377/all.obj
cert_dagganoth_ranged_legs,,dagganoth_ranged_legs,scripts/_unpack/377/all.obj
cert_damp_tinderbox,,damp_tinderbox,scripts/_unpack/377/all.obj
cert_death_climbingboots,,death_climbingboots,scripts/quests/quest_death/configs/death.obj
cert_death_spikedboots,,death_spikedboots,scripts/quests/quest_death/configs/death.obj
cert_death_talisman,,death_talisman,scripts/skill_runecraft/configs/runecraft.obj
cert_desert_boots,,desert_boots,scripts/_unpack/377/all.obj
cert_desert_robe,,desert_robe,scripts/_unpack/377/all.obj
cert_desert_shirt,,desert_shirt,scripts/_unpack/377/all.obj
cert_diamond,,diamond,scripts/_unpack/377/all.obj
cert_diamond_necklace,,diamond_necklace,scripts/_unpack/377/all.obj
cert_diamond_ring,,diamond_ring,scripts/_unpack/377/all.obj
cert_dibber,,dibber,scripts/_unpack/377/all.obj
cert_discofreturning,,discofreturning,scripts/_unpack/377/all.obj
cert_display_tea,Enjifern,,scripts/_unpack/377/all.obj
cert_doogleleaves,,doogleleaves,scripts/_unpack/377/all.obj
cert_dragon_2h_sword,,dragon_2h_sword,scripts/_unpack/377/all.obj
cert_dragon_axe,,dragon_axe,scripts/_unpack/377/all.obj
cert_dragon_battleaxe,,dragon_battleaxe,scripts/_unpack/377/all.obj
cert_dragon_bitter,,dragon_bitter,scripts/_unpack/377/all.obj
cert_dragon_bones,,dragon_bones,scripts/_unpack/377/all.obj
cert_dragon_chainbody,,dragon_chainbody,scripts/_unpack/377/all.obj
cert_dragon_dagger,,dragon_dagger,scripts/_unpack/377/all.obj
cert_dragon_dagger_p,,dragon_dagger_p,scripts/_unpack/377/all.obj
cert_dragon_halberd,,dragon_halberd,scripts/_unpack/377/all.obj
cert_dragon_leather,,dragon_leather,scripts/_unpack/377/all.obj
cert_dragon_leather_black,,dragon_leather_black,scripts/_unpack/377/all.obj
cert_dragon_leather_blue,,dragon_leather_blue,scripts/_unpack/377/all.obj
cert_dragon_leather_red,,dragon_leather_red,scripts/_unpack/377/all.obj
cert_dragon_longsword,,dragon_longsword,scripts/_unpack/377/all.obj
cert_dragon_mace,,dragon_mace,scripts/_unpack/377/all.obj
cert_dragon_med_helm,,dragon_med_helm,scripts/_unpack/377/all.obj
cert_dragon_platelegs,,dragon_platelegs,scripts/_unpack/377/all.obj
cert_dragon_plateskirt,,dragon_plateskirt,scripts/_unpack/377/all.obj
cert_dragon_scale_dust,,dragon_scale_dust,scripts/_unpack/377/all.obj
cert_dragon_scimitar,,dragon_scimitar,scripts/_unpack/377/all.obj
cert_dragon_spear,,dragon_spear,scripts/_unpack/377/all.obj
cert_dragon_spear_p,,dragon_spear_p,scripts/_unpack/377/all.obj
cert_dragon_sq_shield,,dragon_sq_shield,scripts/_unpack/377/all.obj
cert_dragon_vambraces,,dragon_vambraces,scripts/_unpack/377/all.obj
cert_dragonhide_black,,dragonhide_black,scripts/_unpack/377/all.obj
cert_dragonhide_blue,,dragonhide_blue,scripts/_unpack/377/all.obj
cert_dragonhide_body,,dragonhide_body,scripts/_unpack/377/all.obj
cert_dragonhide_body_trim,,dragonhide_body_trim,scripts/_unpack/377/all.obj
cert_dragonhide_body_trim_gold,,dragonhide_body_trim_gold,scripts/_unpack/377/all.obj
cert_dragonhide_chaps,,dragonhide_chaps,scripts/_unpack/377/all.obj
cert_dragonhide_chaps_trim,,dragonhide_chaps_trim,scripts/_unpack/377/all.obj
cert_dragonhide_chaps_trim_gold,,dragonhide_chaps_trim_gold,scripts/_unpack/377/all.obj
cert_dragonhide_green,,dragonhide_green,scripts/_unpack/377/all.obj
cert_dragonhide_red,,dragonhide_red,scripts/_unpack/377/all.obj
cert_dragonshield_a,,dragonshield_a,scripts/_unpack/377/all.obj
cert_dragonshield_b,,dragonshield_b,scripts/_unpack/377/all.obj
cert_dragonstone,,dragonstone,scripts/_unpack/377/all.obj
cert_dragonstone_necklace,,dragonstone_necklace,scripts/_unpack/377/all.obj
cert_dragonstone_ring,,dragonstone_ring,scripts/_unpack/377/all.obj
cert_drill_bottoms,Camo bottoms,,scripts/_unpack/377/all.obj
cert_drill_helm,Camo helmet,,scripts/_unpack/377/all.obj
cert_drill_top,Camo top,,scripts/_unpack/377/all.obj
cert_druidrobebottom,,druidrobebottom,scripts/_unpack/377/all.obj
cert_druidrobetop,,druidrobetop,scripts/_unpack/377/all.obj
cert_drunk_dragon,,drunk_dragon,scripts/_unpack/377/all.obj
cert_dwarf_jumper1,,dwarf_jumper1,scripts/_unpack/377/all.obj
cert_dwarf_jumper2,,dwarf_jumper2,scripts/_unpack/377/all.obj
cert_dwarf_jumper3,,dwarf_jumper3,scripts/_unpack/377/all.obj
cert_dwarf_quest_complete_icon,,dwarf_quest_complete_icon,scripts/_unpack/377/all.obj
cert_dwarf_shirt1,,dwarf_shirt1,scripts/_unpack/377/all.obj
cert_dwarf_shirt2,,dwarf_shirt2,scripts/_unpack/377/all.obj
cert_dwarf_shirt3,,dwarf_shirt3,scripts/_unpack/377/all.obj
cert_dwarf_shorts1,,dwarf_shorts1,scripts/_unpack/377/all.obj
cert_dwarf_shorts2,,dwarf_shorts2,scripts/_unpack/377/all.obj
